@relation Review_sentiment


@attribute verb_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
-0.327,3
0,5
0,2
0,1
-0.1374,3
0,2
0.573,1
0.007200000000000001,2
0,1
0.004,3
0.004,4
0,1
0,4
-0.9299,1
-0.2153,4
-0.317,5
-0.2445,1
0,4
0.2101,5
0,4
0,4
-0.0096,2
0.0594,1
-0.0237,2
-0.36000000000000004,5
0.09620000000000001,3
-0.7991,5
0.008,3
0.004,3
-0.25720000000000004,5
0.004,5
0.2249,4
0,4
-0.25780000000000003,3
0,1
0,5
0,2
0,2
0.4356,5
0.004,4
-0.331,1
0,5
0.2318,2
0,3
0,1
0.6699999999999999,3
0.2198,3
-0.6578999999999999,2
0.0922,5
-0.9635,3
-0.2925,5
0.08460000000000001,3
-0.978,4
0.2152,3
-0.3462,3
-0.31770000000000004,3
-0.4233,2
0,1
1.8340000000000003,5
0,4
0,2
-0.3654,5
0,1
0.3468,5
0.004,4
-0.3353,1
0,5
-0.0603,1
0,4
-0.0278,4
-0.15089999999999998,2
0.5311,2
-0.016199999999999996,2
0,1
-0.331,2
0,4
-0.3283,2
0,2
0,5
0,2
0.008,1
-0.5365,3
0,5
0.004,3
0,1
0,3
0.9132,4
0.353,1
0,1
-0.1935,2
0,3
-0.331,4
-0.5365,4
0.4733,5
0.004,1
-0.09289999999999995,4
0.42679999999999996,5
0,3
0,4
0,1
-0.1935,2
-0.7171,2
-0.20490000000000003,4
0.004,4
-0.1935,1
-0.0048,3
-0.3268000000000001,3
0,2
0.09340000000000001,2
-1.9083,1
-0.0007999999999999995,1
0,2
0.4588,5
0,1
-0.7219,4
0,5
0,5
0.008,2
0,1
-0.5373,2
0,3
0.2198,1
0.004,5
0.12699999999999997,3
0,2
0.4299,4
-0.3409,1
-0.5365,5
0,4
0.227,1
0.004,4
-0.3502,2
-0.5421,3
0.008,3
0,4
0.2492,5
-0.6635,3
0,4
0,5
-0.3426,5
0.34819999999999995,3
-0.8805999999999998,2
0,4
0.004,1
0.004,3
0.004,3
0,5
0.012,5
-0.0007999999999999995,3
0.004,3
0,2
0,2
0,4
-0.22370000000000004,5
0,5
0.2318,1
-0.13579999999999998,5
0.004,5
0.004,1
0,3
0.004,1
0.008,5
-0.0337,4
0,3
-0.5365,4
0,1
0.3186,3
0,1
0.4477,4
-0.17000000000000004,2
0.016,1
-0.0007999999999999995,2
-0.331,2
0.004,4
0,5
0,5
0,4
-0.15949999999999998,2
0,1
-0.381,1
-1.2150999999999998,2
0,3
0,1
0.11710000000000001,3
0.3442,3
-0.333,3
0,1
0.44820000000000004,5
0.010199999999999983,5
-0.5325,4
0.20980000000000001,4
0.004,4
-0.8805999999999998,2
0.997,4
-0.09440000000000004,2
0,3
0.004,5
-0.3197999999999999,2
-0.1935,2
-0.2945,2
-0.331,3
0.4324,3
0,5
-0.0946,2
0.4364,5
0.31779999999999997,2
0.2618,5
0.008,1
-0.07680000000000006,3
0,1
0,2
0,4
-0.331,2
0.3186,3
0,5
0.008,1
0,5
0,4
-0.5483,2
0,5
0.004,4
0,4
-0.329,4
0.8907999999999999,5
0.004,5
-0.32580000000000003,4
-0.3129,1
0,3
-0.331,1
0.004,5
0,2
0.004,1
0,1
-0.0392,4
-0.3353,3
0,3
0,5
0.004,3
-0.22190000000000001,1
0,4
0,1
0,3
0.2358,3
0,1
0,4
0.2325,4
0.195,2
-0.0007999999999999995,2
0,2
0.195,2
-0.1935,2
0,1
-0.0007999999999999995,1
0,1
0,5
0.008,5
0.004,1
0,1
0.44279999999999997,3
-0.6496,3
0,4
0.004,2
0.004,3
-0.5199,2
-0.30970000000000003,2
0.08650000000000001,5
0,3
-0.329,4
-0.331,2
0.008,5
0.004,4
0.004,4
0.2318,4
0,1
0,3
0,3
0.4404,5
0.13540000000000005,2
0,4
-0.1935,3
-0.5365,2
0.3186,5
1.0186,5
0.2358,3
0,3
-0.0007999999999999995,4
0.3612,4
-0.3247,4
0.004,3
0,5
0.5066,5
-0.4697,1
0,4
-0.4967,2
0.008,5
0,1
0,1
-0.662,1
0.0957,4
-0.43839999999999996,3
-0.1975,2
-0.2153,4
-0.0048,1
0,5
0.004,3
-0.329,4
0,3
0.10470000000000002,1
0.004,3
-0.327,2
-0.37020000000000003,1
-0.2153,3
0.2358,3
0.2358,3
1.3068,4
0,3
0,4
0.008,4
-1.073,2
0.004,3
0.0529,4
-0.666,2
0.008,5
0.004,5
0,5
-0.3431,1
0.004,4
-0.3654,1
0.004,4
0.8446,1
-0.0048,2
-0.4438,2
-0.0048,4
0.38989999999999997,2
-0.5193,5
-0.0197,2
0,5
0,1
0.004,5
0.004,1
0,5
0,2
-0.329,5
0.004,2
0.208,3
0,1
0,5
0,1
0.004,2
0.2318,1
-0.005599999999999999,3
0.2101,5
0.2101,5
0.004,5
-0.4657,5
0.004,3
0,1
-0.389,4
0.004,5
0.44110000000000005,4
0,4
0,2
0.191,1
-0.3938,2
0.35899999999999993,3
0,4
-0.4546,2
0.22899999999999987,3
0,3
0.2318,1
0,1
0.2234,5
-0.0048,3
0.004,4
-0.016199999999999996,2
-0.136,1
0.4619,2
0.7388999999999999,3
0,1
0,5
0,4
-0.2112,3
0,4
0.008,2
0.004,4
0,2
0.016,4
0.2578,2
0,5
-0.2905,1
0,5
0.004,3
0,1
-0.4203000000000001,3
0,5
0,4
0.49839999999999995,2
0,1
-0.5365,4
0,3
-0.1975,5
-0.333,1
0.4324,5
0.3186,4
0.012,1
0,4
0.3226,3
-0.0048,2
0,3
-0.0096,1
0.004,5
0.191,2
1.0493000000000001,5
0.34259999999999996,3
0,2
0.004,3
0.2318,5
-2.5516,2
0,3
0.363,4
-0.6844,2
0,2
-0.33780000000000004,2
0,5
0,3
0.37320000000000003,4
0,3
0.3372,1
0.7166,5
0.19229999999999997,1
-0.3413,2
0,2
0,1
0,4
0.4317,5
0,5
-0.40620000000000006,3
0.3476,1
0,4
0,4
-0.1975,1
0,4
0.5544,5
0.6637,3
0,1
0.3226,4
0.004,2
0,5
0.9444999999999999,1
0.07790000000000001,3
0.1931,5
0,2
0,4
0.2131,3
0,3
0.05,4
0.004,5
-0.5325,2
0.09340000000000001,1
0.3581,2
0.042800000000000005,4
0.31420000000000003,4
0.0957,3
0.004,1
-0.0048,1
0,1
0.8109999999999999,2
-0.2023,4
0,3
0.2238,3
0,2
0.056999999999999995,5
0,3
0.0647,4
0,5
0,2
0.004,5
0,1
0.377,1
0,5
-0.6458,1
-0.015600000000000003,5
0,2
-1.105,2
0,4
-0.0007999999999999995,2
0.004,5
0.2198,3
0,3
0,1
-0.6169,4
-0.3327,1
0,4
0,2
0.5569999999999999,5
0.004,3
0.2578,4
0.2618,1
0.4364,5
0,2
0,2
0.2867,4
0,3
0,4
0,1
-0.2821,3
0,2
0.004,1
-0.331,3
0.2398,4
-0.3328,4
0,5
-0.6851,4
0,5
1.788,5
0,3
-0.08950000000000002,1
0.008,3
0,1
-0.333,2
0,2
0,3
0.004,1
-0.7748,4
-0.327,3
0,5
0,4
0,4
0.004,1
-0.325,2
0,4
0,3
0,2
0.4698000000000001,5
-0.584,1
0,1
-0.2945,2
0.6642,3
0.004,5
0.237,5
0,2
1.0159,5
-1.311,1
0.08499999999999999,3
0.2101,5
0.004,2
-0.321,4
0.48460000000000003,3
-0.031,4
0.6689,5
0.6299000000000001,3
0,1
0,4
0,3
0.7968,5
0,5
-0.0007999999999999995,1
0.759,1
-0.10920000000000002,1
0,4
-0.1127,4
0,5
0.191,2
0,1
0,4
0.004,1
0.004,3
-0.331,1
0,4
0,2
-0.485,5
0.004,5
0,4
0.5744,4
0.012,3
-0.7211,3
0,5
-0.3467,3
0,3
0.2578,2
0.0957,3
-0.4112,3
0,5
-0.9465,1
-0.37749999999999995,2
0,2
0,2
0.08940000000000001,4
-0.5033,2
0,4
0.2698,2
0,2
0.0957,5
0,1
0,5
0,1
0.02,2
0,1
-0.33180000000000004,2
0,4
0,2
0.2074,5
0,2
0,2
-0.333,4
0,4
0.2492,3
0,4
0.004,5
0,5
0,4
2.746,5
0,4
0,5
-0.0048,1
0,1
0,5
0,2
-0.0048,3
0,4
0,1
-0.0306,5
0.607,5
0,4
-0.5285,5
0,1
0.2064,5
0.004,2
0.008,3
0.0974,3
-0.3353,2
-0.8594999999999999,3
0,3
-0.0048,2
0.0854,1
-0.329,4
0.2238,1
0.8648,4
0,1
0.004,1
-0.3353,1
0,3
0.2198,3
0.227,3
0,2
0,2
0,3
-0.8218,3
0,4
0,4
0.2358,4
0,1
0.004,5
0.2318,2
-0.32780000000000004,3
-0.327,2
0,2
0.008,1
-0.48469999999999996,4
0.004,5
0.004,4
0,2
0,4
0,1
-0.331,1
0,3
0,3
0.09620000000000001,5
0.004,4
-0.12459999999999999,3
0,3
0.012,3
-0.15530000000000002,1
0,1
0,2
-0.0048,4
0,1
0.004,2
0.004,2
0,3
-0.028200000000000003,2
0,5
0,1
0,1
0,2
-0.043399999999999994,5
-0.0048,3
0.2101,5
0,5
0,1
-0.321,3
-0.0426,4
0.004,4
-0.1975,5
0,2
0,5
0.004,5
-0.0007999999999999995,1
0,3
0,5
0.21660000000000001,5
0.004,1
0,1
-0.11359999999999998,4
0,3
-0.3466,4
0,4
0.2094,1
-0.5365,1
0.4364,3
-0.5365,4
0,5
-0.3327,2
0,4
0.004,4
0,2
0.004,1
-0.5166000000000001,2
-0.031,4
-0.325,5
0.2101,5
0.004,1
-0.5413,3
-0.32580000000000003,4
0,2
0,4
0,1
0.004,2
0,2
0,1
-0.321,3
0,5
0.01639999999999997,2
0.008,3
0.4324,5
0,5
0,4
0.2101,5
0.344,2
0.2578,3
0.004,5
-0.0048,3
0,3
0,3
0,1
0.008,2
0.4676,2
0.004,4
-0.2945,3
0,5
0.3372,1
0,4
0,1
-0.1053,2
0.004,2
0.373,2
0,3
-0.333,5
0.004,1
0.004,2
-0.031,2
0.25579999999999997,4
0,5
0.3372,4
0,3
0.004,1
0.2502,5
-0.5365,4
1.5633,2
0.481,3
0.004,5
-0.331,3
1.6589,5
0,3
0,4
0,2
0,1
0,4
0.7878000000000001,4
-0.1935,2
0,2
0.008,1
0.2318,3
0.7178,3
0,2
-0.6545,5
-0.6935,3
-0.5413,4
0.004,5
0.004,5
-0.006399999999999999,1
0,1
-0.020899999999999974,1
0.004,5
0,1
0.09620000000000001,4
-0.2153,3
-0.331,2
-0.2707,4
0.012,2
0,2
0,1
0,3
0,4
-0.3135,3
0.004,5
0,4
0.004,5
-0.5365,3
0,5
-0.333,5
0.008,1
0.2101,5
0.008,3
0,1
0,3
0,3
0.004,1
0.5236,1
-2.8248,4
-0.335,2
0.004,2
-0.16720000000000007,4
0.004,2
-0.0007999999999999995,1
-1.7042,2
0.0908,4
-0.2153,1
0.469,2
0,3
0,1
0,5
-0.0048,4
0,1
0,3
0.3075,5
0.0974,5
0,2
0.344,2
0.4979,4
0,4
0,3
0.25179999999999997,4
0.008,5
0,1
0.004,5
0.2358,3
0.09670000000000001,1
0.6744,3
0,2
0,1
-0.503,2
-0.9156,3
-0.3278000000000001,2
0.004,5
0.191,5
-0.005000000000000008,2
0.4468,4
0.012,2
0,5
0,2
-0.1935,1
0.004,5
-0.7876,4
-0.33380000000000004,3
0.004,4
0,1
-0.5242,3
0,1
0,3
0.004,5
0.2438,5
-1.5296999999999998,1
0.1942,2
0,5
-2.5516,2
0.004,1
0,1
0,3
-0.1471,3
0.004,4
0.004,3
0,4
0,1
0,4
0,2
0,3
0.004,1
0,4
0,4
0,4
0.2478,5
0.012,3
0,5
0,2
0.2126,5
0.2101,4
-0.0252,2
0.2318,3
-0.5325,5
0.3372,1
-0.034699999999999995,3
0,4
-0.5285,3
0,2
0,4
0.004,4
0.004,5
0.0695,1
0,4
0.2572,4
0,5
-0.13119999999999998,2
0.0974,5
0,4
0,3
0.004,4
0,4
-0.0007999999999999995,2
0,4
-0.356,2
-0.18889999999999998,5
-0.5285,2
0.6148,5
0,2
0.1627,1
0.012,1
0.4324,3
-0.331,1
0,2
0,4
0,2
0,1
0.004,1
0,3
-1.0728,3
-0.4874000000000001,3
-0.2138,5
0,1
0,5
-0.3401,1
-0.333,3
-0.2945,1
0,5
-0.3534,2
-0.0048,3
1.004,5
0.2421,3
0,4
0.204,1
0.6774,4
0,5
0,3
0.09340000000000001,3
0,3
0.3372,1
-0.7930999999999999,2
-0.0048,4
0,2
0.004,1
-0.5156000000000001,3
0,4
0.004,5
-0.5325,5
-0.3089,3
0,2
-0.0237,4
0.004,5
-0.26080000000000003,2
-0.0096,2
0,3
0.004,5
0,2
0,5
0.0957,1
0.012,1
0.08940000000000001,2
-0.06960000000000002,3
0.004,4
0.008,2
0.3186,5
0,1
0,1
0.012,4
0.004,1
0.004,5
0.3051,1
-0.25780000000000003,3
0.004,1
0.2961,2
0,5
-0.921,4
-0.3467,3
-0.4927,4
-0.0007999999999999995,4
0.004,5
0,2
0,4
0.004,4
-0.5656,3
-0.327,4
0.004,2
-0.38980000000000004,1
-0.0048,5
0.21710000000000002,3
0,3
0.004,1
0.573,1
0.004,2
0.22899999999999987,3
0.012,2
-0.8674999999999999,2
0,3
0.2198,4
0.3597,1
0.227,1
0,4
0,3
0.004,5
0,5
0.004,3
-0.0048,5
-0.39570000000000005,2
-0.2833,3
-0.3705,1
0,5
0.004,4
-0.3534,1
-0.0315,1
0,5
0.3399,2
0.024,4
0.4364,4
0,3
-0.0651,5
-1.3313000000000001,2
0,1
0,2
-0.3381,5
-0.325,3
0,2
0.004,4
-0.333,4
0,5
0.204,5
0.2131,2
0,1
-0.005599999999999999,3
0,2
0,1
0.004,5
0.2314,4
0.191,5
-0.4537,3
-0.20579999999999998,2
0.008,4
-0.327,2
0.004,2
0.381,3
0,1
0.35729999999999995,4
0,2
0.2101,5
-0.3654,3
-0.13019999999999998,5
-0.3313,2
0.34259999999999996,3
0.004,4
0,5
0,5
0,2
0.40950000000000003,5
0.7261,3
0,4
-1.1927,3
0,3
0.5216000000000001,5
0.373,2
0.004,1
0.004,1
0.2198,1
0,1
0.0922,4
0,4
-0.333,3
0.004,1
0.0854,5
0.012,2
0,4
-0.6794,1
-0.331,2
0,1
0.004,4
0.4445,3
0,4
-0.0048,1
0.004,5
0.2381,5
0.004,3
0,4
-0.502,2
0.008,5
0,4
0,3
-0.33180000000000004,2
0,3
-0.9152,3
0,2
0,2
0,4
0.004,1
0.004,5
-1.0277,1
0.004,2
0,5
-0.5166000000000001,2
0,4
0.004,5
0,1
0.2318,2
0.004,1
0,2
-1.2991,2
0.36880000000000007,2
-0.5413,3
-0.6249000000000001,5
-0.329,3
-0.34040000000000004,5
0,4
0,4
0.4324,1
0,4
0,1
0,3
0.09620000000000001,4
-0.5602,1
0.9753000000000001,5
0.3266,4
0,1
0,4
0.0872,5
-0.8542000000000001,3
-0.0048,1
0,3
-0.5454999999999999,1
0,3
-0.26050000000000006,5
0.2421,3
0.004,1
0.004,3
-0.5656,3
-0.0048,5
-0.3505,5
0,1
-0.3273,3
0,4
0.004,1
-0.0048,2
0,4
-0.0007999999999999995,3
0,1
0,4
0,1
0,1
0,4
0.008,3
0,3
-0.6653000000000001,4
1.0,1
0.0854,5
0.004,2
0.6941999999999999,5
0,2
0,5
-0.7947,2
0,4
0.0032000000000000006,3
0,2
0.004,3
0,1
-0.0048,4
0.008,4
0,5
0.004,2
0,2
0,2
-0.3413,1
0.008,1
0,5
-0.045399999999999996,4
-0.039599999999999996,3
0,5
0,5
0.007200000000000001,2
0.667,5
0,4
-0.11320000000000002,2
0,4
0.008,1
0.004200000000000304,4
-0.5365,4
0.5312,3
-0.3089,1
0.004,5
0,3
0,1
-0.331,3
0,4
0.23170000000000002,4
-0.8692,3
0.004,2
-1.7859999999999998,4
-0.3466,4
0.2381,5
-0.1975,1
0.46900000000000003,2
0.4087,5
0.24619999999999995,3
0.008,1
0.3612,1
1.5633,2
0,5
0.3372,1
0.004,5
0,2
0,3
-0.0384,3
-1.3594,4
-0.2947,1
0,2
0,3
0,4
0,2
0,5
0,1
-0.30110000000000003,2
0.004,5
0.004,2
0.3474,2
0,5
-0.043399999999999994,5
0,3
-0.6794,1
-0.5056,4
0.004,5
0,3
1.004,2
0.4364,5
0.004,2
-0.3369,3
0.004,3
0,3
0,4
0.2515,4
0,4
0.6364,5
0.2126,4
-1.3924,4
0,2
0.4454,1
0.004,5
0,1
0,4
0,2
-0.5365,3
0.039900000000000005,2
0.0997,2
0,4
0.24130000000000007,3
0.15389999999999998,1
0,5
0.004,5
-0.1975,1
0.1905,2
0,2
0.004,5
0.231,1
0.004,5
-0.8699000000000001,5
-0.1935,4
-0.0157,3
0.004,1
0.08009999999999996,3
0.3474,2
-1.2384,1
0.012,4
0.004,3
0,3
0,5
0,2
0,1
0,1
0,5
0,2
-0.5413,3
0,1
0,4
0.2056,1
0,2
0.7011000000000001,5
0.44110000000000005,4
-0.0007999999999999995,5
0.004,4
0.6452,5
0,4
0,5
0.12340000000000001,2
0,1
-0.4697,5
0.004,4
0,2
-0.10409999999999997,4
0,5
-0.6971,3
0,2
0.004,2
0,5
0.1131,5
0.9639,4
-0.6643,2
0,3
-0.664,3
-0.1975,2
-0.04779999999999998,4
0.004,3
0,5
0,1
-0.0048,2
-0.5187,1
0,1
0,4
0,1
0.004,4
0,2
0.1842,1
0.004,2
-0.8775,3
0,3
0.6548,3
-0.29900000000000004,3
0,3
-0.1975,1
-0.2113,1
0.004,3
1.1083,5
0,4
0.004,1
0,5
0,4
0.4324,5
0,2
0.32880000000000004,3
0,1
0,4
0.008,5
-0.0563,2
-0.3129,1
0,1
0,4
-1.1847999999999999,1
0.004,5
0.2126,4
0,3
0,5
0.004,3
0.004,1
-0.325,4
0.008,2
0.004,2
-0.332,1
0,2
0.004,2
-0.05789999999999999,2
0.008,3
0.3186,4
-1.2001,2
1.012,5
0.012,5
-0.4697,3
0,4
0.004,3
0,1
0,4
0,1
0,3
0.3372,1
-0.6315,2
-0.32639999999999997,5
0.3396,2
0.004,3
0.09719999999999998,5
0,5
0,3
0,4
-0.3401,1
0.004,4
0,3
-0.3089,1
0,2
0.12510000000000002,2
0.004,2
-0.329,3
0,2
0.3611,4
0.004,1
0.004,4
-0.26,5
0.4396,5
0,3
0,2
-0.0048,1
-0.3247,3
-0.5365,4
-0.3654,5
0.4237,1
-0.32780000000000004,1
0,4
0,5
0,5
0.016,1
0,5
0,3
0.4796,5
0.004,4
0,3
0,5
0.3396,4
-0.005599999999999999,1
0.0957,2
0.018500000000000016,2
0.004,3
-0.46600000000000014,4
0,3
0,4
-0.1838,3
0,4
0.2373,3
0.008,1
0,1
0,5
0.007200000000000001,2
-0.09600000000000003,2
0,4
-0.7308,2
-0.0306,5
0,1
0,3
0,3
-0.5596,1
0,4
-0.6439,1
-0.0797,5
0.7515000000000001,2
0,4
0,5
-0.32780000000000004,1
0,4
0.004,3
0.004,3
0,4
-0.333,4
0.4324,5
-0.0802,3
0,1
0.0032000000000000006,2
0,4
-0.8141,4
-0.3622,2
0,1
-0.3005,5
0.498,3
0.004,4
-0.3113000000000001,1
-0.5709,3
-0.3006,2
0,5
0,1
-0.331,2
-0.16100000000000003,1
0.3412,1
0.10020000000000001,2
0.22080000000000002,5
0.008,3
0,2
0.004,5
0,3
0.004,3
0.2101,5
0,4
0,1
0.8688,5
0.004,2
0.004,5
-0.3129,2
0,4
0,2
0,4
0,4
0.2618,1
0,1
-0.29269999999999996,4
0.004,5
0.2318,2
0,4
0.004,5
0,3
0,3
0,5
0,1
-0.5156000000000001,3
0.3925,5
0.008,2
0.3581,2
0,3
0.2438,5
-0.4914,3
-0.5365,5
0.23500000000000001,3
0.227,4
0.004,4
0.004,5
0.004,4
0.2438,5
0,2
0.373,1
0,1
0.7786,1
0,3
-0.2093,1
0.215,3
0.2421,4
0,2
0,1
0,3
-0.329,4
0,1
0,2
0,5
0,1
0,5
-0.09859999999999997,2
0.004,4
-0.331,2
0,3
-0.0048,2
0,2
-0.0267,2
0,4
0,3
0.2618,3
0,2
0,3
0.5281,4
0.004,1
-0.4979,1
0,4
0.44279999999999997,3
0.09880000000000001,5
-0.8692,3
0.5455,5
-0.0337,4
-0.0007999999999999995,2
1.5633,2
-0.0552,5
0,4
0,4
-0.4310999999999999,3
0,5
0,4
0.09540000000000001,2
0.004,1
0,5
0.2141,5
0,1
0,5
0.008,3
-0.3980000000000001,4
0,2
0,1
0,4
0.012,2
0.004,5
0,1
0,2
0,1
0,1
0,2
-0.4849,5
0,3
-1.0191,3
0.004,2
0,5
0,1
0,1
0,4
-1.053,3
0,5
0,3
-0.1895,1
0.004,1
0.4324,5
0.4364,5
0,1
0.004,5
-0.0048,2
0,1
0,4
0,2
0,5
0.004,3
0.004,2
0.004,4
-0.3089,2
0,3
0,4
0,1
0,4
0,3
-0.5365,4
-0.2024,4
0,2
0.35150000000000003,1
-0.33780000000000004,2
-0.325,3
0,4
0.2198,5
1.7432000000000003,5
0,5
0.004,2
-0.1975,2
0,1
0.0926,3
-0.0048,4
-0.005599999999999999,4
0.2101,5
0,4
0.004,3
0,1
0,2
0,1
0.008,3
-0.4880000000000001,3
0,2
0.10739999999999997,5
0.008,1
0,3
0.007200000000000001,1
0,1
-0.333,4
0,3
0.1119,1
-0.03319999999999999,5
0.004,3
0,5
0,1
0,3
-0.5365,5
-0.323,1
0,2
0.5273,4
0.4068,3
-0.24630000000000007,3
0,5
0.004,4
-0.0048,1
0,2
0.4324,5
0,5
0.04899999999999988,5
2.2318,3
0,5
0,3
0.06430000000000007,4
-0.4296,4
0.004,2
0.004,2
0,2
0,5
0.1968,1
0.14240000000000003,4
0.5156,1
0.3186,5
-0.5261,4
-0.3313,2
-0.30659999999999993,2
0.237,3
-0.6066,4
-0.12640000000000004,3
0.004,2
0.004,2
0,4
0,1
-0.42610000000000003,3
0,1
0.004,2
-0.0007999999999999995,4
0.0922,2
0.48460000000000003,3
0.004,1
0,5
0.3324,2
-0.5365,3
0,2
-0.211,3
0.008,5
0,4
0.349,2
0,2
0,4
0.004,1
0.3493,5
0,1
0.004,4
0.5066,5
0,5
0.2111,4
-0.0048,2
0.1627,1
0.004,3
0,3
0.0406,4
0.004,2
-0.0048,2
0,4
-1.1749,3
0,3
0.004,3
-0.3735,1
0.2053,2
0,4
0,3
0.004,5
-0.73,1
0.204,5
0,4
0,1
0,1
0.2547999999999999,4
-0.0048,5
0.004,5
0.24839999999999998,4
0,5
0,1
-0.5059,3
0.004,1
0,2
-0.5285,1
-0.005599999999999999,3
0,4
-0.1975,1
0,5
0.4159,5
0.2417,4
0.008,4
0,2
0.004,5
0,5
0.373,2
0,4
-0.32480000000000003,4
-0.33580000000000004,2
0.008,3
0.004,5
0,5
0,1
-0.5365,4
-0.0048,3
-0.25279999999999997,1
0,4
-0.0048,2
0.2358,2
0.2141,5
0,3
0,3
0,2
0,4
0,1
0.4619,3
0.004,2
0.2438,5
0,1
-0.1247,4
0.2101,4
0,5
-0.3461,1
0.1847000000000001,2
0,3
0.7696000000000001,3
-0.5365,3
0,1
0,3
0,5
-0.4886,2
0,2
0,1
0,3
-0.1935,2
0.008,4
0,5
-1.5018,2
0.08460000000000001,3
0.004,2
0,5
0,1
0,4
0.004,3
0,5
0,4
0.004,3
0,1
0.3284,1
0,4
0,5
-0.2642,3
2.2318,3
0.004,5
0,4
0,5
0,4
-0.0007999999999999995,1
0.2101,5
0.772,5
0,1
-0.3373,2
0,5
0.9321,1
-0.3582,2
0.5569999999999999,1
-0.3534,1
-0.1793,1
0.3397,4
0.5106,5
0,4
-0.0961,3
0,3
-0.30659999999999993,2
0.10039999999999999,2
0.3841,4
-0.6192,2
0,3
-0.5128,2
-0.5285,3
0,4
0.004,1
0,2
0,3
0.3412,3
0,4
0,5
0,3
0,1
0.2172,2
0.2198,2
0.10339999999999999,5
0.7041,4
0.004,2
0,1
0.4324,5
0,4
0,5
0,4
0,5
0.09499999999999995,3
0.004,5
0,1
0,5
0,5
0.004,2
0.004,4
0,1
0,4
0,3
0,2
-1.2663,1
0.004,1
0,2
0,5
0.09670000000000001,1
0.004,4
0,1
-0.1374,4
0,3
-0.0048,4
-0.331,1
0,3
-0.0197,2
0.9851999999999999,2
0.004,3
0,1
0.754,2
0.4276,3
0.10020000000000001,2
0.1028,5
-0.10050000000000002,4
0.004,3
0,2
0,2
0,4
0.34869999999999995,3
0.004,5
0.2096,3
0,5
-0.8488,1
0.0957,2
0,2
0,4
-0.5156,3
0.012,2
0.004,1
0,5
0,3
0,4
0,2
-0.12500000000000003,1
-0.3462,1
0,1
0,5
-0.136,1
0,4
0.004,5
0,3
0.004,1
0,5
0.004,4
0.3412,4
0,4
-0.1815,2
0.004,5
-0.1334,3
0.004,1
0.004,5
0,2
0,4
-0.0008999999999999599,2
0,3
0.004,2
0,5
-0.0048,3
-0.3466,3
0,4
-0.333,3
0,1
0.004,5
0.004,1
0,4
0,2
-0.10840000000000016,3
0,3
0,1
0.004,2
0,4
-0.48360000000000003,2
-0.3565,1
-0.8362,3
0.3353999999999999,1
0,5
0.3412,1
-0.327,1
0.004,5
0,3
0.004,4
0.2101,4
-0.0096,1
0.5615,5
0.004,2
-0.327,4
0.3652,1
0.4148,1
0,4
0.2248,2
-0.13449999999999995,2
0.3769,3
0,2
0.004,4
0,5
-0.0144,5
0,2
0,1
0,5
-0.0104,4
1.7560000000000002,3
-0.23720000000000002,5
0.004,5
0,3
0.4445,3
0,1
0.21660000000000001,5
0,4
0,2
0,4
0.3517,4
0,2
-0.33780000000000004,3
0.004,3
0,5
0.2438,5
0,1
0.2438,5
-0.3129,4
0,4
-0.1975,2
0.004,1
0.004,5
-0.8492,3
-1.17,1
0,1
0.3612,4
0.008,4
0.973,3
-0.031,1
0.6954,5
0,4
0.2238,5
0.6762,3
0.3332,3
-0.03520000000000001,2
0,3
0,2
0.007599999999999996,2
0.008,1
-0.3588,2
0.45999999999999996,3
0.9501999999999999,3
-0.331,2
0.004,4
0.10020000000000001,2
0.09620000000000001,4
0.0893,4
0,5
0,1
-0.5078,5
-0.1008,1
0.004,3
0.36760000000000004,5
0,5
0.012,5
0.02879999999999999,3
0,2
0.204,1
0.004,2
0,4
0.09849999999999998,4
0.004,2
0.6538,3
0.004,1
0.893,3
0,5
0,3
0,3
-0.1935,1
0.2404,2
0,1
0.004,5
-0.331,3
-0.0048,3
0,5
-0.3129,1
0.3372,5
0,4
-0.329,4
0,1
0.004,3
0,4
-1.0277,1
0.4652,2
0.3324,2
0,1
0,1
-0.329,4
0.004,4
-0.3049,1
0,4
0.4324,5
1.362,3
0.008,5
0,2
0.004,2
0.004,4
0.23500000000000001,3
0,1
0,4
0.004,3
0.0974,4
0.004,5
-0.0523,1
-0.4697,2
0.004,5
-0.1983,2
0.373,3
0,4
0.2198,5
0.10139999999999999,2
0.004,2
0,5
1.5228,5
-0.333,1
0,4
-0.3694,4
0,1
0,2
0.09340000000000001,4
-0.094,3
0,3
0.004,2
0.09340000000000001,2
-0.10440000000000002,4
0.004,4
0,2
2.2318,3
0,4
0,2
0,5
0.4468,2
-0.0474,3
0,1
0.3474999999999999,1
0,5
0.2238,5
0,5
-2.6178,3
0.6956,3
0,4
0.004,2
0.2141,4
1.6191000000000002,5
0.12679999999999997,3
0.004,5
-0.7478,4
-0.0504,5
0.6911,3
0.3612,1
-0.08230000000000001,1
0,3
0.0032000000000000006,2
0.0854,2
-0.0048,5
0,1
-0.8805999999999998,2
-1.073,1
0.3186,4
-0.3332,1
0.048100000000000004,1
0,5
-0.31629999999999997,3
0.09140000000000001,1
0.004,5
0.004,4
0.2238,1
0,2
0,1
0.2358,4
0.2101,1
-1.3728999999999998,4
0,3
0.2198,1
0,5
0,2
0.004,2
0,3
0.3372,3
0,3
0.004,5
0,1
-0.0048,4
