@relation Review_sentiment


@attribute token_number numeric
@attribute normalized_overall_sentiment numeric
@attribute normalized_adjective_sentiment numeric
@attribute normalized_noun_sentiment numeric
@attribute normalized_verb_sentiment numeric
@attribute binary_judgement {good, bad}
@data
163,10287.1,10262.6,24.5399,0,bad
53,18041.5,18041.5,0,0,good
68,2570.59,1255.88,58.8235,1255.88,bad
144,-5946.53,613.194,-3263.19,27.7778,bad
31,-25.8065,-25.8065,0,0,bad
37,44302.7,44194.6,0,108.108,good
147,13017,10927.2,0,2089.8,good
100,6705,10578,-3913,40,bad
31,44451.6,44451.6,0,0,good
352,-335.227,578.125,9.09091,-922.443,good
78,-4903.85,0,-4955.13,51.2821,bad
636,-4286.95,2958.65,-4461.48,-2023.9,bad
336,-7189.58,-5956.55,11.9048,0,bad
305,3126.23,5115.74,-2326.89,337.377,bad
62,0,0,0,0,good
163,14182.8,11481,49.0798,2652.76,bad
53,6786.79,0,75.4717,6711.32,bad
28,-3828.57,0,0,-3828.57,bad
78,-4098.72,93.5897,51.2821,-4243.59,bad
172,-1927.91,6629.65,-6718.02,-1839.53,bad
34,1911.76,14900,-12988.2,0,bad
21,-36504.8,-36504.8,0,0,bad
58,-23136.2,-23205.2,68.9655,0,bad
58,-6746.55,-82.7586,-6663.79,0,bad
25,15184,14864,0,320,good
25,15024,15024,0,0,bad
58,1955.17,1886.21,0,68.9655,bad
117,-5282.91,-2624.79,68.3761,-2726.5,bad
132,8661.36,8600.76,60.6061,0,good
106,907.547,869.811,0,37.7358,bad
23,49247.8,49073.9,0,173.913,good
249,-6033.33,67.4699,-6149,48.1928,bad
263,-8773.76,511.407,-10621.3,1336.12,bad
94,17845.7,17089.4,756.383,0,good
26,0,0,0,0,bad
28,39150,39150,0,0,good
63,2733.33,7955.56,0,-5222.22,good
176,-3754.55,-950.568,0,-2826.7,bad
124,-81.4516,6977.42,-4421.77,-2637.1,bad
1990,9054.82,8308.09,-587.688,972.462,good
95,-8378.95,-2731.58,0,-5647.37,good
24,166.667,166.667,0,0,bad
197,11058.9,7164.97,1453.3,2440.61,good
56,71.4286,71.4286,0,0,good
160,9370.62,8207.5,-315,1478.12,good
32,-8553.13,6406.25,0,0,bad
230,-3412.17,966.957,34.7826,-2332.61,bad
137,15941.6,19505.8,-70.073,0,bad
24,-19945.8,0,0,0,bad
53,-7216.98,0,-7292.45,75.4717,bad
47,7889.36,7889.36,0,0,good
63,-7728.57,-7855.56,126.984,0,bad
216,-4247.69,-1121.76,1650.93,-2538.43,bad
37,23932.4,23824.3,0,108.108,good
141,25868.1,17719.9,-298.582,7092.2,good
103,17003.9,17050.5,-46.6019,0,good
437,5971.4,3563.62,0,2418.76,good
174,2202.3,4279.31,22.9885,-2100,bad
32,21271.9,27443.8,0,-6171.88,bad
22,0,0,0,0,bad
911,29.4182,215.477,-279.802,-498.024,good
171,0,0,0,0,good
74,9747.3,9639.19,54.0541,54.0541,good
114,-8949.12,-4076.32,3080.7,-3205.26,bad
304,10280.3,6487.5,-1190.13,4998.68,good
412,-5662.86,-1878.4,19.4175,-3803.88,bad
53,6786.79,0,75.4717,6711.32,bad
62,-10248.4,-10248.4,0,0,bad
112,-6879.46,335.714,0,35.7143,bad
78,-4098.72,93.5897,51.2821,-4243.59,bad
109,4355.05,-1781.65,0,6136.7,good
612,-6169.44,-2891.67,-1323.86,-1171.73,bad
140,810,781.429,0,28.5714,good
23,25721.7,25930.4,-208.696,0,good
23,0,0,0,0,good
137,4026.28,807.299,676.642,2542.34,bad
76,-14294.7,-10034.2,52.6316,-4313.16,bad
26,307.692,153.846,153.846,0,good
365,7449.32,9643.84,6.57534,-889.589,bad
84,7723.81,4773.81,47.619,2902.38,good
101,-4151.49,1081.19,39.604,-5272.28,bad
64,-8018.75,-601.563,0,62.5,bad
133,403.008,7501.5,534.586,-4033.83,bad
69,8360.87,3452.17,0,4908.7,good
79,-9334.18,-4492.41,-4892.41,50.6329,bad
32,13512.5,13512.5,0,0,good
24,26391.7,15483.3,0,10908.3,bad
45,88.8889,88.8889,0,0,bad
344,0,0,0,0,good
32,1596.88,6884.38,-5412.5,125,bad
457,5426.26,4612.04,5.25164,0,bad
146,13293.2,13661.6,54.7945,-423.288,bad
64,-5989.06,-12.5,-5976.56,0,bad
53,-3690.57,-3766.04,0,75.4717,good
112,-866.964,5133.04,-5992.86,-7.14286,bad
141,-6241.84,223.404,82.2695,-6547.52,bad
100,-4626,1570,-6236,40,good
27,14207.4,13911.1,148.148,148.148,good
23,-15043.5,-15043.5,0,0,bad
489,-3633.54,626.789,-1809.41,-1470.35,bad
42,8152.38,9357.14,95.2381,-1300,good
2048,1981.64,3936.67,-1771.87,142.822,good
201,-14904.5,-2114.43,39.801,-3303.48,bad
99,12213.1,11367.7,0,845.455,good
201,-4872.64,-2550.75,39.801,19.9005,bad
27,25733.3,25733.3,0,0,good
150,2810,0,26.6667,2783.33,bad
33,-4875.76,11381.8,0,-16257.6,good
26,15496.2,15496.2,0,0,bad
202,1616.83,-187.129,1764.36,39.604,good
55,6169.09,12483.6,-6387.27,72.7273,bad
77,857.143,5824.68,-4967.53,0,bad
72,3362.5,55.5556,0,3306.94,good
559,626.834,1453.67,-408.766,-418.068,bad
306,6768.63,5237.58,814.379,-1045.1,bad
138,4335.51,4335.51,0,0,good
36,-9500,-9611.11,111.111,0,bad
99,10580.8,7484.85,3055.56,40.404,bad
84,270.238,232.143,47.619,47.619,bad
197,-5819.29,-3389.34,0,0,bad
198,380.303,-140.404,460.101,60.6061,bad
93,4846.24,4854.84,0,43.0108,bad
1143,4950.92,5068.15,298.6,-0.524934,good
105,-6758.1,-327.619,-6430.48,0,bad
162,-13758.6,-4304.94,-9443.83,49.3827,good
64,175,175,0,0,bad
82,-6704.88,-6695.12,0,-9.7561,bad
128,5759.38,6148.44,-37.5,-351.562,good
44,-6668.18,-6668.18,0,0,good
99,-10603,-2491.92,-8151.52,40.404,bad
26,52138.5,52138.5,0,0,good
27,-29159.3,-29159.3,0,0,bad
403,714.64,130.273,9.92556,17.866,bad
102,10682.4,10651,31.3725,0,good
699,5492.13,5137.05,-636.481,991.559,good
393,-6891.35,-4850.38,239.949,-3652.67,bad
23,-12887,4126.09,-16804.3,-208.696,good
665,-1233.83,2974.89,-1584.51,-2463.76,bad
43,-4523.26,-4523.26,0,0,bad
170,3923.53,4446.47,-2062.94,1540,good
65,12135.4,8841.54,61.5385,3232.31,good
27,-16081.5,7340.74,-23392.6,148.148,good
93,21107.5,18857,0,2250.54,good
72,-2069.44,-2069.44,0,0,bad
87,7836.78,4245.98,3590.8,0,bad
31,9019.35,-8500,129.032,0,good
441,-4094.1,-3324.49,-763.039,-6.57596,bad
29,6382.76,6382.76,0,0,good
24,17216.7,17050,0,166.667,good
202,7423.27,7768.32,59.4059,19.802,bad
54,133.333,74.0741,-88.8889,148.148,bad
66,-24100,-12627.3,-19078.8,7606.06,bad
421,-6850.12,-1868.17,-1807.6,236.817,bad
48,11322.9,11322.9,0,0,good
275,-5432.73,-926.182,-3714.91,966.545,bad
273,-3599.27,-1368.86,-2.9304,1279.49,bad
249,1614.46,3187.55,799.598,-2697.19,good
117,-713.675,-747.863,34.188,0,bad
671,604.62,1624.44,-1392.4,372.578,bad
99,3310.1,-6229.29,7311.11,2228.28,bad
45,11033.3,11033.3,0,0,good
381,12024.7,10362.2,31.4961,-372.703,good
441,-2060.77,425.397,596.145,-1996.83,bad
26,41988.5,46884.6,153.846,13361.5,good
105,76.1905,0,0,76.1905,bad
122,-4234.43,-5840.98,-377.869,1984.43,bad
234,-4515.81,151.709,0,-4667.52,bad
39,10387.2,10284.6,102.564,0,good
27,0,0,0,0,good
26,15269.2,15269.2,0,0,good
182,-2656.04,-2598.9,0,-30.7692,bad
145,10706.9,12948.3,55.1724,-2296.55,good
339,-5123.89,-2708.85,30.6785,11.7994,bad
24,31858.3,31858.3,0,0,bad
25,392,14864,-14472,0,good
86,2803.49,250,181.395,2372.09,bad
151,2803.97,2531.13,-1403.97,1650.33,bad
16,250,0,0,250,good
162,15079.6,15005.6,0,74.0741,good
94,10612.8,10570.2,0,42.5532,bad
171,-4849.71,-2069.01,-4.67836,23.3918,bad
20,-33880,-33880,0,0,bad
122,-14342.6,-5113.11,-11068.9,1839.34,bad
26,54507.7,37876.9,0,16630.8,good
215,6040.93,3520,53.9535,2466.98,good
186,-5501.08,-802.688,-2056.45,-2641.94,bad
61,-178.689,6091.8,-6336.07,65.5738,good
58,6751.72,6613.79,68.9655,68.9655,bad
464,3890.95,4631.47,-2428.23,1276.08,good
2991,1514.31,1028.39,97.8937,522.668,bad
427,-478.22,4154.1,-4587.12,-45.1991,bad
447,1048.55,3470.47,-3007.61,585.682,good
302,-7565.23,682.781,-4310.6,-1248.34,bad
754,5037.67,8815.78,-3662.6,19.0981,bad
30,-17990,-18123.3,0,133.333,bad
262,5270.61,6470.99,12.2137,-1194.27,bad
1033,-5124.88,1953.53,-7839.01,765.247,bad
36,1305.56,1305.56,0,0,bad
1133,1992.06,2761.52,-1896.82,1549.87,bad
35,61014.3,60900,114.286,0,good
51,-24178.4,-5245.1,-8413.73,-10519.6,bad
348,2029.89,4222.7,-527.586,-289.655,bad
49,12516.3,12614.3,0,-97.9592,good
105,1116.19,3891.43,-2775.24,0,bad
284,-6904.23,482.394,-7914.08,-145.07,good
42,6421.43,14302.4,0,-7880.95,bad
136,17124.3,14722.8,29.4118,2372.06,good
409,9047.43,11163.1,-415.648,-1700,good
218,1567.43,8774.77,-6238.07,-969.266,bad
796,1053.27,1857.41,40.201,-844.347,bad
310,-734.194,3732.9,-4510,1618.06,good
264,-9662.88,-1547.73,-8576.89,461.742,bad
171,4726.32,3417.54,0,1308.77,bad
154,19547.4,19469.5,51.9481,25.974,good
349,3094.56,2981.38,1652.72,-1539.54,good
195,157.949,-745.641,-1861.03,0,bad
872,5763.99,5806.19,-1254.93,1212.73,bad
75,2.66667,6385.33,0,0,bad
432,-3378.94,-1425.93,46.2963,-891.204,bad
122,8653.28,9000,0,3577.05,good
43,0,0,0,0,good
45,-14346.7,-14346.7,0,0,bad
76,-5177.63,-5230.26,52.6316,0,bad
467,-1528.48,-609.208,-1497,577.73,good
48,-2231.25,7741.67,0,0,bad
93,-6075.27,-1962.37,-4112.9,0,bad
164,2732.32,1740.24,-325.61,1317.68,bad
352,-3604.55,-497.727,-1906.82,-1211.36,bad
36,0,0,0,0,bad
510,4722.94,4287.45,15.6863,419.804,good
77,-5132.47,-216.883,-5019.48,51.9481,bad
288,-1542.36,1799.65,-2670.14,-671.875,bad
64,17028.1,11612.5,0,5415.62,good
224,-81.25,4448.21,-3433.04,-1075,bad
36,0,0,0,0,good
137,15941.6,19505.8,-70.073,0,bad
33,10218.2,0,0,10218.2,bad
24,333.333,333.333,0,0,bad
883,6334.43,7881.09,-777.576,-769.083,good
55,11996.4,11996.4,0,0,bad
19,67042.1,67042.1,0,0,good
226,-2175.66,-3518.58,-1551.33,2894.25,good
96,-10334.4,5090.63,-9845.83,-5579.17,bad
37,0,0,0,0,good
222,-2535.14,377.477,-1210.36,-1680.63,bad
46,-10276.1,-10276.1,0,0,bad
50,-7560,-7560,0,0,good
51,-9872.55,-15.6863,-9856.86,0,bad
135,20536.3,19609.6,59.2593,867.407,good
38,21592.1,21592.1,0,0,bad
57,12415.8,4759.65,0,7656.14,good
36,14183.3,14183.3,0,0,bad
65,25458.5,12153.8,0,13304.6,good
355,-334.366,506.479,-1079.72,11.2676,bad
230,-11598.3,-1398.7,-10178.7,0,bad
58,8727.59,8727.59,0,0,bad
22,41900,26390.9,0,15509.1,bad
91,-11016.5,-7089.01,43.956,-3971.43,bad
45,5180,5091.11,0,88.8889,good
86,7801.16,3759.3,0,4041.86,bad
264,-5149.62,1555.68,-4056.82,-2648.48,good
27,31851.9,-177.778,0,32029.6,good
32,29556.2,29431.2,0,125,good
32,14325,14325,0,0,good
21,17695.2,17695.2,0,0,good
102,-12574.5,-6460.78,-6192.16,78.4314,bad
26,0,0,0,0,bad
69,5501.45,5501.45,0,0,good
31,4500,16838.7,-12338.7,0,good
26,21261.5,23315.4,-2053.85,0,bad
942,2548.73,3060.51,-45.8599,47.3461,good
193,4930.57,1591.71,20.7254,3318.13,bad
225,-8523.56,-5740,17.7778,1453.78,bad
52,7300,7223.08,0,76.9231,good
24,0,0,0,0,bad
31,12245.2,12245.2,0,0,good
47,-10185.1,0,0,0,bad
544,-2677.39,-1408.82,-1250,-25.9191,bad
125,-12857.6,96,-4162.4,2697.6,bad
87,15423,15423,0,0,good
48,49929.2,49845.8,83.3333,0,good
206,16958.7,17525.2,-1856.8,1290.29,good
286,-7601.05,-233.217,-7381.82,13.986,bad
282,1866.67,3945.04,-1757.09,-304.255,good
42,14604.8,14604.8,0,0,good
204,-793.627,-716.667,-964.706,-1754.9,bad
47,-13500,2040.43,-15438.3,-102.128,bad
310,1127.74,354.194,25.8065,747.742,bad
35,3454.29,3454.29,0,0,bad
110,-5593.64,36.3636,-3477.27,-2152.73,good
155,-3380,207.742,-3613.55,25.8065,bad
80,-1740,-4487.5,0,2747.5,bad
25,12204,12204,0,0,good
192,-15412,-13890.6,-4350,0,bad
35,57645.7,45291.4,0,12354.3,good
223,5765.92,5730.04,17.9372,17.9372,good
1384,-741.185,3060.98,-346.026,-1891.47,bad
564,2220.57,3797.16,-1291.13,-285.461,bad
21,0,0,0,0,bad
880,-5656.48,1026.82,-6779.55,645.682,bad
84,-22511.9,0,-10861.9,-11650,bad
47,0,0,0,0,bad
254,9657.48,10372,0,-714.567,bad
229,7182.97,8451.09,-20.9607,843.231,good
25,100216,78492,160,0,good
440,3429.77,4900,-2733.64,18.1818,good
212,9607.08,10536.3,-3783.96,2854.72,good
80,-4582.5,1351.25,0,50,bad
56,-3035.71,71.4286,-3178.57,71.4286,good
89,-7261.8,-7306.74,0,44.9438,bad
101,-2683.17,-401.98,79.2079,-2360.4,bad
330,1256.06,4822.12,-6764.85,3015.76,bad
76,20813.2,20813.2,0,0,bad
62,-27777.4,-20121,-7720.97,64.5161,bad
360,9188.33,12457.2,-2306.11,-962.778,good
182,14774.2,16745.1,-2123.63,1984.62,bad
253,-3169.57,4247.43,-3613.83,-18.9723,bad
173,13073.4,5847.4,1445.66,5780.35,good
62,-4885.48,1348.39,-6233.87,0,bad
382,-7732.2,-1714.14,-3598.95,-1165.97,bad
75,9162.67,11854.7,53.3333,3637.33,good
62,6174.19,6058.06,129.032,64.5161,bad
66,-23097,-23157.6,0,60.6061,bad
250,6941.2,11217.2,-1533.2,-828,bad
21,105138,105138,0,0,good
30,36353.3,36353.3,0,0,good
34,11558.8,11558.8,0,0,good
449,4570.82,3705.57,661.693,203.563,good
96,14744.8,13851,0,893.75,good
75,-2942.67,-5425.33,0,-64,bad
109,-13870.6,-755.046,-11303.7,-1811.93,bad
49,4244.9,81.6327,0,4163.27,bad
41,-5756.1,-1036.59,0,-4719.51,bad
45,7975.56,7975.56,0,0,good
188,-4776.06,-1023.4,-2034.57,-1718.09,bad
40,1100,13417.5,100,-12417.5,good
99,-243.434,2493.94,40.404,6892.93,bad
444,-4436.26,-2710.36,-2748.42,1022.52,bad
172,12557.6,17084.3,-4522.09,23.2558,good
30,25176.7,25043.3,0,133.333,good
54,10216.7,8561.11,74.0741,1581.48,good
246,-5726.42,2227.24,-7969.92,16.2602,bad
205,-4635.61,1677.07,-6351.71,39.0244,bad
24,166.667,0,0,166.667,good
340,722.647,5099.71,-4742.35,353.529,good
87,16708,6675.86,91.954,9940.23,good
70,-6015.71,-6072.86,0,57.1429,bad
21,56323.8,37752.4,190.476,18381,good
28,0,0,0,0,good
34,4117.65,6850,0,-9735.29,bad
41,9160.98,9160.98,0,0,good
544,-2827.57,-1839.89,-1634.01,646.324,bad
198,-2139.9,4287.37,-6732.32,0,bad
76,-5003.95,-2309.21,-2747.37,52.6316,bad
178,-12681.5,375.843,-9429.21,-3628.09,bad
43,16946.5,8641.86,0,8304.65,bad
20,4885,4685,200,0,good
200,-27,687,-1932.5,1218.5,bad
248,-2652.82,1393.15,-1542.34,-1343.55,bad
30,22030,22030,0,0,bad
36,6216.67,111.111,0,6105.56,bad
218,-2602.75,-1718.81,0,435.78,bad
76,-11035.5,-3581.58,-5573.68,-1817.11,bad
440,-4296.36,1854.77,-6657.05,71.8182,bad
164,-70.122,-3436.59,1770.12,1596.34,bad
152,-1405.92,1669.74,73.6842,0,good
38,2707.89,2602.63,0,105.263,bad
732,4786.61,7067.21,-342.896,7.65027,bad
964,8351.24,7817.63,349.481,105.29,good
146,13353.4,13331.5,-5.47945,27.3973,good
478,1300.21,4694.77,-4320.92,926.36,bad
276,7096.01,8265.58,14.4928,-1184.06,bad
290,9082.41,9487.93,27.5862,-416.552,bad
61,-28278.7,1640.98,-22072.1,0,bad
170,6600.59,9642.94,-4500,1457.65,good
1086,1180.57,2583.79,-2084.9,686.096,bad
173,17922.5,13990.8,23.1214,3908.67,good
147,-9178.91,6068.03,-15172.8,3182.31,bad
58,-389.655,8860.34,0,-9250,good
235,3890.21,888.511,2039.15,962.553,good
101,-11097,2078.22,0,1043.56,bad
271,390.775,-147.601,0,-1450.92,bad
60,-45165,-23078.3,-14108.3,0,bad
178,506.742,-1529.21,2040.45,-4.49438,bad
77,-2562.34,7907.79,-10522.1,51.9481,good
113,-8012.39,70.7965,311.504,-8394.69,bad
65,4078.46,20586.2,0,-16507.7,good
36,0,0,0,0,good
155,4765.16,8285.81,-299.355,-3221.29,good
87,222.989,222.989,0,0,good
456,-5259.21,-3379.39,-1893.86,14.0351,bad
123,2839.02,65.0407,0,2773.98,bad
20,-240,-240,0,0,good
404,-3916.34,2593.56,-6277.97,-231.931,bad
79,2393.67,2393.67,0,0,good
150,-497.333,2646,53.3333,-5.33333,bad
100,-2880,-5458,0,2578,bad
45,11620,19071.1,0,-7451.11,bad
209,1703.83,-6.2201,1690.91,19.1388,bad
605,-3518.18,589.421,-2257.85,-1849.75,bad
38,4421.05,4421.05,0,0,bad
99,3310.1,-6229.29,7311.11,2228.28,bad
40,5142.5,5142.5,0,0,good
288,6934.38,6920.49,0,13.8889,bad
35,-19362.9,-19477.1,114.286,0,bad
28,2935.71,2935.71,0,0,good
28,13842.9,13557.1,0,285.714,bad
81,13.5802,4735.8,-4722.22,0,bad
153,21607.8,23400,26.1438,1310.46,good
157,-5519.75,-4691.08,2194.9,0,bad
72,3362.5,55.5556,0,3306.94,good
23,19165.2,27895.7,-8730.43,0,good
173,-8538.15,-190.173,-8347.98,0,bad
219,10200.9,13483.1,-2299.09,-983.105,good
107,-8114.02,-4501.87,-3612.15,0,bad
6,19483.3,19483.3,0,0,good
73,-3365.75,-3365.75,0,0,bad
42,-29573.8,-29573.8,0,0,bad
254,5657.87,6451.57,-825.197,31.4961,bad
108,-1004.63,185.185,0,-1189.81,bad
51,0,0,0,0,good
977,7886.18,7942.68,-1424.56,1858.03,good
59,-6862.71,4096.61,-13.5593,-10945.8,bad
232,2215.09,1705.17,-1831.03,17.2414,bad
37,-14391.9,0,0,-14391.9,bad
620,3046.77,2726.94,-2.58065,1110,good
375,448.533,3480,-499.733,21.3333,bad
357,11504.5,11810.6,8.96359,-315.126,good
43,-15397.7,-4641.86,-10848.8,93.0233,bad
343,-210.787,2038.19,-2283.97,34.9854,good
191,17805.2,20671.2,62.8272,-2928.8,good
111,-1527.93,-1527.93,0,0,good
142,13084.5,11521.1,1535.21,28.169,good
185,-2544.86,-1486.49,0,-1058.38,bad
123,11824.4,8426.02,0,2741.46,good
26,-3811.54,14292.3,0,307.692,bad
192,-15412,-13890.6,-4350,0,bad
38,30844.7,30971.1,0,0,bad
234,-971.368,2759.83,-892.308,-2838.89,bad
395,3700.51,7550.38,-1813.16,-824.81,good
943,151.644,2490.46,-1809.54,-16.5429,bad
58,25956.9,25887.9,68.9655,0,good
152,-5792.76,-5819.08,26.3158,0,bad
95,-4362.11,3381.05,-50.5263,-7692.63,good
56,11037.5,11037.5,0,0,bad
66,12686.4,12686.4,0,0,bad
116,9442.24,11762.9,-4157.76,1837.07,good
88,-2373.86,-2419.32,0,45.4545,bad
22,0,0,0,0,good
23,0,0,0,0,bad
472,-4375.64,-2872.46,-810.381,-692.797,bad
31,3293.55,3190.32,129.032,129.032,bad
161,-9349.07,-9418.63,49.6894,19.8758,bad
203,-6373.89,-4256.16,-2090.15,-3.94089,bad
76,4793.42,4740.79,52.6316,0,good
913,-556.298,1914.46,-2696.71,221.577,bad
23,16678.3,16330.4,0,347.826,bad
67,20223.9,20164.2,59.7015,0,good
414,-3038.41,1265.7,-1927.78,-1220.05,bad
195,-2508.21,-2500,41.0256,-24.6154,bad
152,-4706.58,4529.61,-2874.34,-31.5789,good
91,8697.8,13914.3,43.956,0,good
46,173.913,86.9565,0,86.9565,good
249,1371.08,3842.17,-1357.03,-1110.84,bad
36,34680.6,42008.3,-13163.9,5836.11,good
181,7161.33,5920.44,-26.5193,1267.4,bad
557,-1137.34,1978.28,-3715.62,491.562,bad
242,-8709.92,-4488.84,-3331.4,-889.669,bad
123,12095.1,15954.5,0,32.5203,bad
25,39060,30496,0,8564,good
38,24842.1,6034.21,7428.95,11378.9,good
66,5209.09,-72.7273,5221.21,60.6061,bad
115,-2843.48,0,0,-2843.48,bad
98,40.8163,40.8163,0,0,bad
35,-22.8571,0,114.286,-137.143,bad
237,235.021,3228.69,-3044.3,50.6329,bad
51,1831.37,1752.94,78.4314,0,bad
22,-12163.6,-12163.6,0,0,bad
83,-5209.64,96.3855,-4608.43,-697.59,bad
57,56.1404,70.1754,0,70.1754,bad
146,-11728.8,-6928.08,-4828.08,27.3973,bad
26,-14711.5,0,-14865.4,153.846,good
148,4121.62,3471.62,0,650,good
319,2238.24,372.1,-1623.51,3489.66,bad
24,25004.2,25004.2,0,0,good
161,-2618.01,-842.857,-2375.78,600.621,bad
188,32419.1,31369.1,21.2766,1028.72,good
68,5617.65,14829.4,0,-9211.76,bad
57,3036.84,3036.84,0,0,good
55,3854.55,2114.55,0,1740,bad
118,-1948.31,10181.4,-7542.37,-4546.61,good
48,27829.2,27829.2,0,0,good
92,-5292.39,-219.565,0,130.435,bad
59,32767.8,33406.8,0,-638.983,good
35,53331.4,53102.9,114.286,114.286,good
81,-24908.6,0,-24908.6,0,bad
139,3101.44,3692.09,1747.48,-2338.13,good
527,13125.8,11894.3,-703.036,1829.03,good
77,-10720.8,-4503.9,0,0,bad
149,-10319.5,-6608.05,622.148,-4333.56,bad
147,-7860.54,-1805.44,-8316.33,2261.22,bad
144,-5946.53,613.194,-3263.19,27.7778,bad
38,13400,13294.7,0,105.263,bad
43,9232.56,9232.56,0,0,bad
61,20911.5,24149.2,0,-3237.7,good
33,-10566.7,-10566.7,0,0,good
247,-3069.64,-2108.1,16.1943,-977.733,bad
50,19668,19668,0,0,good
47,-3689.36,-3689.36,0,0,bad
45,-15764.4,-3931.11,88.8889,-11922.2,good
149,6391.95,6488.59,0,-96.6443,bad
308,-2416.56,-1564.61,230.844,-1067.21,bad
29,137.931,137.931,0,0,good
102,16374.5,20163.7,-3789.22,0,good
182,11794,7454.95,3102.2,1236.81,good
229,-3773.8,-2269.87,-599.563,-904.367,bad
2493,963.217,2153.67,-1146.77,147.814,bad
674,-806.38,2138.58,375.668,-1189.91,bad
28,-17992.9,10942.9,-28935.7,0,bad
24,21050,20883.3,0,166.667,good
26,-5711.54,-5711.54,0,0,bad
216,-1410.65,-2531.48,-1530.09,2650.93,bad
26,18261.5,18261.5,0,0,good
121,5133.06,3073.55,2059.5,0,bad
51,-6529.41,0,0,-6529.41,bad
292,-1990.75,19.863,27.3973,-398.63,bad
59,7732.2,3505.08,67.7966,4159.32,bad
184,-10583.7,-3297.28,-2104.89,21.7391,bad
24,-3166.67,3137.5,0,0,bad
158,9150,9232.28,-132.911,50.6329,good
48,18266.7,18266.7,0,0,bad
111,6836.94,6764.86,72.0721,0,good
128,8162.5,8100,0,62.5,good
254,-14005.5,-1830.71,-10635.4,-1539.37,bad
124,-1683.06,3011.29,-445.161,3471.77,bad
144,10358.3,14095.1,55.5556,-3792.36,good
458,-6310.92,-233.624,-5058.3,26.2009,bad
248,-3521.37,508.065,-2079.84,-19.3548,bad
287,4303.48,4320.21,-16.7247,0,good
61,19931.1,19931.1,0,0,bad
62,-259.677,14422.6,-6961.29,0,bad
132,635.606,3359.85,0,-2724.24,good
23,33208.7,33034.8,173.913,0,good
231,11222.5,13370.1,-199.567,124.242,good
46,4865.22,86.9565,0,4778.26,bad
91,-4549.45,-4549.45,0,0,bad
188,-10980.9,-3588.83,-2034.57,-2811.17,bad
59,4171.19,67.7966,67.7966,4035.59,good
130,-17198.5,-11252.3,-5946.15,0,good
45,746.667,746.667,0,0,bad
122,3897.54,3799.18,32.7869,0,good
79,518.987,-346.835,50.6329,50.6329,bad
21,24057.1,23866.7,190.476,0,good
127,-6383.46,56.6929,-2670.87,0,bad
225,-6576.89,-4855.56,-1739.11,17.7778,bad
62,0,0,0,0,good
31,0,0,0,0,good
99,9365.66,8647.47,718.182,0,bad
36,-27652.8,-21405.6,-9127.78,2880.56,bad
23,-756.522,-756.522,0,0,bad
23,173.913,0,173.913,0,bad
23,0,0,0,0,bad
52,-10851.9,-1646.15,0,0,good
29,137.931,137.931,0,0,good
115,4128.7,4170.43,0,-41.7391,good
2161,3871.82,4240.44,-464.322,49.6992,good
38,1039.47,0,-126.316,1165.79,bad
46,-21717.4,-14608.7,86.9565,-7195.65,bad
71,9104.23,19087.3,-11354.9,1371.83,good
30,-10590,-10590,0,0,bad
21,-9404.76,0,0,-9404.76,bad
33,-8227.27,-8227.27,0,0,good
76,24526.3,21736.8,52.6316,2736.84,good
449,1959.24,2506.46,8.90869,510.022,bad
32,6296.88,6171.88,0,125,good
86,-1640.7,630.233,93.0233,-2363.95,good
40,25757.5,12300,100,0,good
222,17800.5,18251.4,0,-450.901,good
129,25130.2,31128.7,-5998.45,0,good
187,6258.82,7846.52,-1962.03,2934.22,bad
204,7858.82,7929.41,-188.235,117.647,bad
33,10766.7,10766.7,0,0,bad
100,-318,8906,-10181,957,good
59,-16761,-5384.75,-11444.1,67.7966,bad
59,-10086.4,-1442.37,-8711.86,67.7966,good
58,-2622.41,-2622.41,0,0,bad
24,166.667,0,0,166.667,bad
26,4038.46,3730.77,307.692,0,good
138,1281.88,-2123.19,57.971,3347.1,bad
443,10117.8,9206.09,-765.237,1667.95,bad
42,-39319,-26545.2,0,-12773.8,bad
2568,1593.69,3478.86,-1350.35,-348.403,good
76,0,0,0,0,bad
42,-19.0476,-19.0476,0,0,good
386,-4572.28,-44.5596,14.5078,-842.487,good
51,-7988.24,-8066.67,78.4314,0,bad
157,334.395,2745.22,-2461.78,50.9554,bad
97,-2083.51,-130.928,-1952.58,0,bad
71,-4187.32,2554.93,0,0,bad
92,-9396.74,43.4783,-9440.22,0,bad
33,-14506.1,0,0,0,bad
25,24696,24696,0,0,good
205,-7271.71,2490.73,-7184.39,-2578.05,bad
37,15900,15921.6,108.108,0,bad
50,10194,160,10034,0,good
62,64.5161,0,0,64.5161,good
122,-17227,-7871.31,-2838.52,-6517.21,good
404,1235.4,2159.65,-878.465,-45.7921,bad
52,-3094.23,-3001.92,0,-92.3077,bad
70,6745.71,5297.14,0,1448.57,bad
31,-50300,-18551.6,-1722.58,-14583.9,bad
175,2864,2864,0,0,bad
80,-9492.5,-9542.5,0,50,bad
86,4201.16,6658.14,46.5116,-2503.49,bad
22,27872.7,27872.7,0,0,good
95,4888.42,4888.42,0,0,good
33,121.212,121.212,0,0,bad
72,6356.94,17037.5,-10680.6,0,good
25,160,160,0,0,bad
67,15843.3,20620.9,-4777.61,0,good
27,21840.7,13911.1,148.148,7781.48,good
