@relation Review_sentiment


@attribute overall_sentiment numeric
@attribute token_number numeric
@attribute adjective_sentiment numeric
@attribute noun_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
1.8795,1515,5.410299999999994,-0.9802,4
1.2644000000000002,248,2.6714,-1.407,5
0.5849,38,0.339,0.7246,2
0.393,54,0.393,0,5
-0.0007999999999999995,27,-0.0007999999999999995,0,3
-0.27449999999999997,185,0.47119999999999995,-0.8449,4
0.7787,130,0.7504,0,3
-0.9180999999999999,104,-0.9040999999999999,-0.3512,1
-0.1593,41,-0.1633,0,5
-1.0864,76,-0.7626,0.004,3
-1.2968000000000002,76,-1.3008000000000002,0,3
0.13170000000000004,65,-0.223,0.012,3
-0.205,67,0.3282,-0.5332,4
0.5099,25,0.5099,0,5
2.2806000000000006,1018,2.9368999999999996,-1.1815,5
1.3735,227,1.2462999999999997,-0.286,1
0.13090000000000004,224,-0.30529999999999996,0.2452,2
-1.7654,25,-0.2715,0,1
-1.6006999999999998,48,-0.25680000000000003,-0.3865,4
-0.4917,113,-0.017,0.004,1
0.8960999999999999,120,0.8728,-0.853,2
-0.3793,35,0.004,-0.3865,2
2.4087,510,2.1866,0.008,4
0.5132,89,0.5052,0.004,2
0,37,0,0,1
7.044899999999993,1253,7.971399999999999,-0.8597000000000002,3
2.1299,90,2.1219,0,5
-0.5021,39,0.11710000000000001,0,2
-0.3655999999999999,79,-0.36959999999999993,0,3
4.749999999999998,733,4.467499999999999,0.6357999999999999,5
-1.7731,190,-1.2203,-0.4855,3
1.9236,273,2.0554,-0.0968,2
0.185,54,0.1858,0,1
0.6083,130,0.1251,0.4792,4
0.08329999999999994,54,0.4698,-0.3865,2
2.5382000000000007,398,4.263400000000001,-1.3493,4
-0.20329999999999998,35,-0.061799999999999966,0,1
-3.8413,179,-1.4917,-1.1915,1
0,32,0,0,5
0.10299999999999987,204,1.5772,-1.4774,2
0,7,0,0,2
-1.2971,103,-1.2923,-0.0048,5
0.3756,52,0.3716,0.004,4
-1.0366,144,-0.9673,-0.3865,3
0.08729999999999999,133,0,0,1
0.04059999999999997,28,0.3716,0,1
0.7686,27,0.7686,0,4
2.5323,107,2.5251,-0.0048,5
-0.5413,102,-0.4949,0.004,5
0.0852,41,0.0852,0,4
0.008,19,0.004,0,4
-0.2727000000000001,337,0.4367999999999999,-0.3785,3
-0.0007999999999999995,37,-0.0007999999999999995,0,3
-0.1894,108,-0.08300000000000002,0,4
0.2411,86,0.021500000000000012,0.0156,1
-0.38460000000000005,115,-0.2558,-0.2096,4
0.4234,151,0.3822,-0.212,2
-0.13929999999999998,54,-0.1513,0.012,2
0.49229999999999996,44,0.7432,-0.0534,2
1.7686,91,1.3322,0.004,5
0.4419,31,0,0.4792,2
2.3636,358,1.7385,0.6051,5
-0.18600000000000003,53,0.15220000000000003,-0.0048,1
-0.1996,22,-0.2036,0.004,3
-2.7197999999999998,69,-1.3814,-1.3384,1
0,37,0,0,3
1.5246,231,2.1924,0.004,3
-0.6447,27,-0.31370000000000003,0,1
1.1314,23,1.1314,0,5
-0.63,84,-0.1513,0,2
0.19699999999999998,39,0.20179999999999998,0,5
-1.0478,113,0.747,-1.7988,1
0.3185999999999998,484,1.8304000000000002,-0.5961000000000001,3
1.6028,76,2.1313,0.004,4
0.047299999999999925,62,0.14250000000000002,-0.343,4
-0.329,106,-0.32420000000000004,0,1
0.3726,308,0.3726,0,2
0.2945,44,0.3716,0,1
2.7531999999999996,342,2.5377,0.21150000000000002,2
-1.5210999999999997,305,-0.09669999999999984,-0.9510000000000001,3
-0.8181999999999999,231,-0.48440000000000005,0.004,4
-1.19,296,0.0801,-0.7954000000000001,3
0.5093,28,0.5093,0,5
0.041800000000000004,144,0.4047,-0.3709,1
1.0129,21,1.3954,-0.3865,5
0.004,25,0,0,4
-0.8395999999999999,462,0.07300000000000001,-1.1435,1
2.3279,129,2.1641,0,5
0.759,26,0.3226,0,1
0.2762,90,0.2642,0,2
-0.6196,31,0.004,-0.6236,2
-1.0297,32,-0.3981,-0.6316,4
7.353799999999991,1540,9.6025,-2.1634,5
-2.7165999999999997,474,-0.7751,-1.9333000000000002,3
0.1446,196,0.3585,0,4
-0.9351,154,-0.9383,0.004,3
0.7939,29,0.8326,-0.0387,5
0.5639,75,0.5639,0,2
-0.6718,359,-0.3144,0,1
0.5803,122,-0.4566,0.004,2
0.5604,107,0.5564,0,4
-0.3209,44,0.0121,0,4
1.9975,249,2.8378,0,1
-1.1253,334,-0.7983,-0.4641,1
-1.1489,196,0.3734,-0.4725,2
-1.259,49,-1.259,0,3
7.568099999999998,557,7.7133,0.007200000000000001,5
0.31729999999999997,256,0.016,0,3
0.3649,35,0.3649,0,2
0,31,0,0,1
0,27,0,0,1
-0.3414,22,0.004,-0.3454,3
0.40600000000000014,1479,-0.7505,0.07200000000000004,2
0.011200000000000002,115,0.0032000000000000006,0.004,3
1.5123,31,1.5123,0,5
0.1255,67,0.1215,0.004,4
-0.9810000000000003,199,1.5228,-0.8579000000000001,2
-1.518,113,-0.8922,-0.0435,2
-2.3518,414,-2.638,0.0032000000000000006,3
0.5012,29,0.5012,0,4
0.1814,132,-0.2925,0,5
0,23,0,0,5
0,29,0,0,5
2.6385,119,2.6249000000000007,-0.0048,5
-0.3825,21,0,-0.3865,2
0.4179,19,0.4662,-0.0483,4
0.008,64,0.004,0,1
-0.8127000000000002,208,-0.05470000000000014,0,3
0.3756,33,0.3756,0,4
1.1409,46,1.1409,0,4
0.7169,38,0.7169,0,4
0.007200000000000001,76,-0.0007999999999999995,0.004,1
0.008,34,0.008,0,3
1.6942,202,1.9318,0.008,5
-0.7157999999999999,209,0.2964000000000001,-0.6244,1
0.04059999999999997,25,0.3716,0,1
0.5575,40,0.5495,0.008,5
-1.4242,32,-0.1858,0,1
0.7386999999999999,63,1.2174,0,3
0.8006000000000001,181,1.7468,0.008,3
2.2159,45,2.2159,0,5
0.7274,22,0.7234,0,4
-0.6249,79,-0.3119,0.004,3
0.2334000000000001,294,1.0974000000000002,-0.88,4
-0.36060000000000014,91,0.5094,-0.39130000000000004,2
-0.032299999999999995,87,-0.03149999999999997,0.004,2
-0.3944,111,0.8609,-1.2553,2
0.4684,60,0.4684,0,5
1.8859000000000001,684,2.0646999999999998,-0.3929,3
0,25,0,0,2
0.022699999999999942,84,0.019499999999999962,0.004,1
0.10880000000000001,46,0.10880000000000001,0,2
-0.6185,223,0.5549999999999999,-0.7148,2
0.41,50,0.741,0,1
-1.2119999999999997,161,-1.2279999999999998,0.012,2
1.5992000000000002,44,1.0118,0,5
1.2056000000000002,349,0.8764999999999998,-0.0048,5
0.7638,47,0.3234,0.004,4
0.10399999999999998,29,0.09999999999999998,0.004,4
-1.1455,375,-0.347,-0.3889000000000001,1
-0.39390000000000003,31,0.004,0,4
2.307,313,2.291,0.012,4
-1.2115999999999998,54,-0.7443,-0.46730000000000005,1
-0.9964000000000001,139,-1.0004,0.004,1
0.016,82,0.012,0,4
0,2,0,0,5
0.4568,86,0.4568,0,4
0.6650000000000001,133,1.0471000000000001,-0.3821,3
-0.44420000000000004,288,0.5182999999999999,-0.769,2
-1.7561999999999993,1596,4.085000000000001,-4.7768000000000015,2
2.0236,98,1.8135,0,4
-2.7687999999999997,351,-1.1241999999999999,-1.3152000000000001,3
0.2381,82,0.2381,0,3
-0.44450000000000006,76,0.3514,0.004,2
-0.3422,35,0.004,-0.3462,5
0.093,28,0.093,0,5
0.8442000000000001,25,0.8442000000000001,0,5
-0.055900000000000005,110,0.3554,-0.4153,3
0.3004,27,0.3004,0,4
0.05849999999999997,79,0.587,0,5
1.2006999999999999,51,1.2006999999999999,0,3
0.58,28,0.6221,-0.0421,5
0.7841,76,0.5066,0.2823,1
-0.7586,54,-0.7626000000000001,0,3
4.769399999999997,587,5.358399999999999,-1.0842,3
1.1922,134,1.193,0,5
2.7615000000000003,254,1.9286,0,1
-1.2934,211,-0.10579999999999995,-0.3731,1
-1.3047,29,-0.826,0,3
-0.8345,61,-0.3558,0,1
0.4973999999999999,209,0.8838999999999999,-0.3865,2
-0.4787,22,0,0,2
0.1189,148,0.019200000000000002,0.004,5
-0.27759999999999996,224,0.18810000000000004,0.004,1
0.05009999999999992,81,0.5873999999999999,-0.0048,2
-0.0127,48,-0.0127,0,3
-1.1675,80,-0.7754000000000001,-0.39130000000000004,4
2.7744999999999997,279,2.2817999999999996,0.2863,4
0,29,0,0,2
0.3412,25,0,0.004,1
0.2238,24,0.004,0,1
-0.7302,43,-0.5006999999999999,0,1
-0.17430000000000012,384,0.652,-0.9082,3
0.23949999999999988,119,0.29680000000000006,0.32,2
0.7804,170,0.5233999999999999,0.004,3
-0.0007999999999999995,29,-0.0048,0,4
0.7379,36,0.7339,0.004,5
0.17809999999999998,29,0.3716,0,1
-0.34199999999999997,41,-0.34199999999999997,0,3
-1.1907,123,-0.2189,0,2
0.7645000000000001,133,1.6257000000000001,-0.3865,4
-0.49770000000000003,306,0.49570000000000003,-0.9614,1
-2.4634,154,-1.8357999999999999,-0.6316,4
0.010199999999999876,194,0.44599999999999995,-0.773,1
0.8575999999999999,24,0.8575999999999999,0,5
1.0870000000000002,156,0.7356,0.3474,2
-0.7346999999999999,264,-0.3689999999999999,0.004,3
0.393,26,0.393,0,5
0.5004,33,0.5004,0,4
0.3733999999999999,138,0.8774000000000001,-0.773,1
0.22049999999999992,54,0.6083,0,2
1.2009,22,1.2009,0,3
-0.41219999999999996,107,-0.41619999999999996,0.004,1
0.7384,21,0.7432,-0.0048,3
1.8447,148,2.3611,-0.5204,5
-0.4983,143,-0.05409999999999998,-0.676,3
0.8731,55,0.14450000000000002,0.7246,3
-0.3498,56,0.12490000000000001,0,2
2.4219999999999997,487,2.4505,-0.38730000000000003,4
0.4364,34,0.4364,0,4
-0.829,74,0.0242,-0.3865,1
0.808,26,0.808,0,5
0.7055,203,0.6975,0.004,4
0.9376,42,0.9336,0.004,5
-1.0673000000000001,161,0.9802,-0.765,2
-1.0909,66,-0.3373,-0.7576,2
-1.4754,119,-1.2487,-0.6712,3
-0.6079,58,-0.38699999999999996,0,2
-0.03999999999999998,38,0.4925,0.004,5
0.2329,40,0.393,0,4
1.2603,65,1.2603,0,3
1.7044000000000001,153,2.5041,0,4
0.405,25,0.401,0,5
0.4314,22,0.7686,0,5
-0.07119999999999993,304,-0.08119999999999994,0.0148,1
1.2675999999999998,298,0.9601999999999999,-0.0007999999999999995,4
-0.24730000000000008,73,0.5967,-0.8480000000000001,5
-0.4814,91,-0.1473,0.004,2
0.813,63,0.813,0,4
0,32,0,0,1
-1.6199000000000001,184,-1.1452,0.004,5
-1.6358000000000001,228,0.6227,-1.7702,1
-0.08049999999999996,45,-0.08049999999999996,0,2
0.1121,32,0.1169,-0.0048,2
1.7154000000000003,151,1.3723999999999998,0.33499999999999996,4
0.4234,151,0.3822,-0.212,2
-1.2887,25,-1.2887,0,2
-1.013,211,-0.2147,-0.4625,1
-0.19110000000000005,65,-0.23199999999999998,0,3
-0.16260000000000008,24,0.3716,-0.6316,4
-0.2097,95,-0.4495,0.008,1
1.1340999999999999,147,1.1349,0,3
0.401,45,0.397,0,5
0.6943000000000003,821,3.6261,-1.6232000000000002,2
-0.45200000000000007,234,0.4186999999999998,0.004,3
3.219700000000001,676,4.1016,-0.8552000000000001,4
-4.546900000000002,757,-2.216,-0.1837,3
-0.1205,48,0.3855,-0.506,2
-0.8349000000000001,138,0.25379999999999997,-0.4445,1
-0.3538,83,0.12090000000000001,0,2
1.2044,51,1.2004,0,5
0.39999999999999974,261,0.4008000000000001,0,5
1.1309,33,1.1269,0.004,5
2.8553000000000006,640,2.626100000000001,0.6682,4
-0.22839999999999994,128,-0.45000000000000007,-0.0050000000000000044,1
3.082900000000001,507,2.7734000000000005,0.6481,2
2.3417999999999997,471,4.1917,-0.9572,5
1.2518,48,0.7726,0.4792,5
-1.8055000000000019,441,-1.4661000000000004,-0.3365,3
1.018,117,1.3845,-0.3865,1
1.08,37,1.08,0,5
0.5356,243,0.8734,0,2
0.1016,25,0.1016,0,3
2.7746,297,2.7683999999999997,0,2
0.2723,20,0.751,0,5
0.5483000000000001,186,0.7282000000000002,-0.3569,1
0,33,0,0,4
-1.63,207,-0.6323,-0.5027,3
0.2329,49,0.004,0.004,1
3.444000000000001,1405,5.4716999999999985,-1.8132000000000001,4
-0.7574000000000001,345,-0.30050000000000016,-0.2048,3
0.3115,24,0,0,4
-2.8003999999999993,481,-1.3286,-0.765,3
0.8668,109,0.8588,0,5
-0.5901000000000001,71,-0.26520000000000005,-0.3249,4
-1.3539999999999999,257,0.26260000000000006,-1.9285,3
-4.614599999999999,544,-0.41869999999999996,-4.1505,1
0.8666999999999999,32,0.8626999999999999,0,4
-0.5038,28,0.30640000000000006,-0.8102,3
1.5823,33,1.5783,0.004,5
0.004,20,0.004,0,5
0.004,28,0.004,0,4
-3.562299999999999,304,-2.2139,-0.3785,2
0.02610000000000008,179,-0.5582999999999999,0.3486,1
3.4207,156,3.4255,0,4
-1.7438,111,-1.747,0.004,2
0.0753000000000002,198,-0.02779999999999999,0.0911,3
2.0058000000000002,61,1.7440000000000002,0.004,1
1.5733,226,1.9566000000000001,-0.3865,4
-0.06330000000000002,495,0.8747,-0.3745,4
-0.6018,106,-0.6018,0,2
-1.2605000000000002,818,1.4740000000000002,-2.9161,5
1.1653000000000002,377,1.7802000000000002,-1.3948999999999998,5
-3.6822,206,-1.4033,-2.2989,1
-0.0048,38,0,-0.0048,4
6.620399999999994,770,6.505699999999998,0.008,4
0.36549999999999994,257,0.845,0,3
0.6334,30,0.3756,0,2
-1.7493,365,-1.0051999999999999,-0.7521,3
1.9511999999999996,464,1.0931,-0.5901,1
1.8084000000000002,244,1.5591,0.007200000000000001,5
-1.7847,213,-0.5397,-1.1455000000000002,1
0,23,0,0,5
0.7738,40,0.7658,0.004,5
0.3917,34,0.3877,0.004,5
1.4384,95,1.4528,0,4
0.4846999999999999,317,1.2969,0,4
0.3797,53,0.3797,0,3
0.378,37,0.034399999999999986,0.004,3
-0.39469999999999994,185,-0.40269999999999995,0.004,5
-1.062,144,-1.066,0,2
0.393,31,0.393,0,3
-1.9979,168,-1.0574,-0.4778,1
-1.1048,82,-0.7714,0,2
0.04700000000000004,36,0.04700000000000004,0,1
-0.2088,28,0,-0.2088,3
-0.4983,143,-0.05409999999999998,-0.676,3
-0.42290000000000005,51,0.5882999999999999,0,4
0.7377,102,0.7297,0.008,5
-2.6358,235,0.07289999999999995,-2.3785,1
-0.8678,36,0.1008,-0.9686,1
-3.6490000000000022,355,-1.9719999999999995,0.012,2
0.22779999999999995,44,1.0836,-0.343,2
-0.2276000000000002,310,1.1572,-1.3981,4
0.1255,165,0.11830000000000002,-0.0048,2
-0.6201999999999999,94,-0.6241999999999999,0,1
-0.235,62,-0.235,0,3
1.6526999999999996,386,2.1373,0.004,2
0.2703,75,0.7472,0,5
0,26,0,0,1
-0.6134000000000001,27,0,-0.13470000000000001,3
0.004,41,0.004,0,4
-0.7509999999999999,141,0.05709999999999993,-0.33340000000000003,1
0.08739999999999998,25,0.08739999999999998,0,5
0.4419,31,0,0.4792,2
-1.2243000000000002,159,-0.4301000000000001,-0.8022,3
-0.6497,40,-0.6497,0,5
1.1936,60,1.2499,0.004,5
-0.12890000000000001,39,0.0686,0,2
-1.2590999999999999,162,-0.9479,-0.547,3
-0.47550000000000003,74,0.008,0,1
0.41359999999999997,159,0.5611000000000002,-0.3785,3
1.2217999999999998,122,1.2062,0.0116,4
0.40680000000000005,226,0.7274,-0.3286,2
-0.44630000000000003,175,-0.4367,-0.0096,3
-0.3784,38,0.0081,-0.3865,1
-0.2882999999999999,168,0.17760000000000006,-0.4699,1
0.7646,21,0.7646,0,4
-0.4216999999999999,364,0.6825,0.1504,2
0.8629,126,0.8629,0,2
2.2604999999999995,601,3.7252,-1.1978999999999997,4
0.008,48,0.004,0,3
1.7692,127,1.4846000000000001,0.0032000000000000006,4
-0.052899999999999975,88,-0.04329999999999995,-0.0048,1
0.004,21,0.004,0,5
-2.3014,490,-0.04920000000000002,-1.4385000000000001,2
-0.9486,35,0,-0.4739,1
-0.3880000000000001,80,0.6737,-1.0617,2
0.3387,29,0.2333,0,3
0,48,0,0,4
1.5853999999999997,79,2.2675,-0.3825,5
0.6102,38,0.6102,0,2
0.5198,35,0.3716,0.4792,1
0.004500000000000004,27,0.3756,-0.3711,3
0.6574000000000002,443,1.2998000000000003,-0.405,2
1.8466999999999998,89,1.8466999999999998,0,5
-0.3324,70,-0.3364,0,4
0.004,24,0.004,0,4
0.008,32,0.004,0.004,1
1.1222,48,1.119,0.004,5
0.5187,23,0.5187,0,4
0.7123999999999999,388,0.5276000000000001,0.004,4
-0.40290000000000004,284,0.07179999999999997,0,2
-0.35760000000000003,46,-0.0218,0,1
0.004,21,0.004,0,3
-0.1422,416,0.35979999999999995,-0.3825,5
0.8733,51,0.3716,0.5017,3
0,34,0,0,5
-0.40449999999999997,87,-0.4939,0.004,3
0.7607,215,0.11130000000000008,0.6542,1
0.5236999999999999,149,0.7212,0,3
-0.4665,25,0,-0.4665,2
-0.2715,28,-0.2715,0,2
0.4106000000000001,205,0.42979999999999996,-0.0048,4
0.008,37,0,0.004,4
-0.8293000000000001,171,-0.35380000000000006,-0.0007999999999999995,3
0.22560000000000002,47,0.22560000000000002,0,5
0,69,0,0,3
0.12890000000000001,34,0.12890000000000001,0,5
-0.4170000000000001,140,0.34800000000000003,-0.769,3
0.12410000000000002,113,0.12490000000000001,0.004,4
1.0138,60,1.2194,-0.2008,3
0,47,0,0,4
-0.8217000000000001,151,0.6220999999999999,0.2404,2
-0.38730000000000003,34,0.004,-0.3865,1
0.22049999999999992,54,0.6083,0,2
-0.0441,247,-0.094,-0.3825,1
-0.2158,147,0.5912,-0.8022,4
1.0357,30,1.0357,0,5
-0.5075000000000001,25,-0.0048,-0.5027,3
1.2281000000000002,227,1.5875000000000001,-0.3425,4
-0.0048,213,-0.0048,0,1
0.8334,94,0.397,0,5
-1.1141,487,-0.43500000000000005,-1.0341,1
0.6591,104,0.6591,0,3
1.3391,193,1.3700999999999999,0,2
0.3796,26,0.3756,0.004,5
0.917,55,0.913,0,5
-0.9248000000000001,59,0.2291,-0.6752,2
-0.8699999999999999,125,0.2458,0,1
3.0395,579,3.1451000000000007,0.010000000000000002,4
-0.6326,43,-0.6326,0,1
2.7084000000000006,484,3.3381000000000007,-0.2777,5
0.5995,58,0.5955,0.004,4
0.401,62,0.397,0,4
4.037399999999994,939,5.149399999999996,-1.1924000000000001,5
0.7211000000000003,352,0.4175000000000001,0.38480000000000003,2
0,51,0,0,4
0.008,24,0.004,0,5
-0.9088000000000003,441,0.18759999999999988,0.2629,2
0.3350000000000002,366,-0.21480000000000007,-0.0007999999999999995,3
-0.3825,51,0.004,-0.3865,3
0.008,59,0,0.004,1
-0.6946,53,-0.6946,0,5
-1.3907,204,-1.1261,0,2
-0.6578,170,-0.653,-0.0048,1
0.2467,188,0.2427,0.004,2
-0.5285,33,0.004,0.004,1
-0.2551,33,0.22360000000000002,0,1
0.9559,74,0.9606999999999999,0,5
0.11930000000000002,55,0.1121,0,1
0.5304,151,1.7206000000000001,-0.3785,4
0.9422999999999999,36,0.9382999999999999,0.004,5
1.6544,58,0.749,0.004,5
-0.36350000000000005,88,-0.043200000000000044,0,5
-0.17570000000000002,117,0.4925,0,2
1.1289,77,1.8088999999999997,-0.6752,1
1.2524,101,1.2524,0,4
0.9334000000000002,155,0.8601000000000001,0.0781,5
-0.34199999999999997,41,-0.34199999999999997,0,3
1.3340999999999998,45,1.3340999999999998,0,5
0.6943000000000003,821,3.6261,-1.6232000000000002,2
-1.9354999999999998,178,-0.432,-1.0048,3
1.8594,212,2.134,-0.5035,5
1.5044000000000002,242,0.9043,-0.31600000000000006,2
-0.4657,26,0,0,3
2.0743000000000005,968,3.0474,0.12360000000000002,3
1.0118,29,1.0118,0,4
-0.1643,74,-0.17229999999999998,0.008,1
1.0392000000000001,70,0.6976,0,2
-0.2512,22,0.2275,0,4
0.008,24,0.004,0,5
0.004,45,0.004,0,1
0.3894,38,0.3774,0.004,4
0.22099999999999997,89,0.213,0.004,2
-5.285700000000005,687,-0.6105,-4.3020000000000005,1
-0.03599999999999992,127,1.1195,-1.1555,3
0.5970000000000001,50,0.5970000000000001,0,3
-0.0968,87,-0.17110000000000003,0.0791,4
-0.3865,58,0,-0.3865,3
0.3734,24,0.3734,0,4
0.821,34,1.0218,-0.2008,5
-0.4713,56,-0.4713,0,1
0.2308,40,0.2268,0.004,4
-0.619,28,-0.619,0,5
0.6972,302,1.4929000000000001,0.012,4
0.2851,38,0.5263,0,1
-0.9894,118,-0.9934,0.004,2
0.024,129,0.02,0.004,1
-1.7379999999999995,541,-0.7273999999999999,-0.3705,2
0.8864,183,1.2494999999999998,-0.3671,2
2.5513000000000003,164,1.6253,0,3
-0.8955000000000001,67,0.061899999999999955,0,3
0.4364,24,0,0,4
-0.8611,210,-0.3487,-0.5124,3
-1.1358,28,-0.6571,0,2
-0.8642000000000002,229,-0.5198,-0.1373,1
-1.4187999999999998,334,-0.5019,-1.1151,2
-0.3316,47,0,-0.3316,4
-0.4479,102,-0.44229999999999997,-0.0048,3
0.2561,62,0.4536,0,2
2.1178,592,2.9538999999999995,-0.3825,5
-1.8744999999999998,332,2.5244999999999997,-2.8924000000000003,2
0.5236999999999999,149,0.7212,0,3
0.2863,51,0.004,0.2823,1
-2.2453000000000003,361,-0.016000000000000014,-1.4611,2
-0.4787,21,0,0,1
0.381,33,0.004,0,3
0.37079999999999996,25,0.37079999999999996,0,5
-1.1002999999999998,68,-0.08819999999999997,-0.6808000000000001,1
2.2167,394,1.4218,0.004,4
-0.0048,31,-0.0048,0,4
0.004,22,0.004,0,4
1.5573000000000001,302,1.8910999999999998,-0.3378,3
0.2381,24,0,0,5
0.393,34,0.393,0,4
-1.4118,133,-0.3258,-1.0617,3
0.8508,135,1.093,0.2863,4
0.0801,29,0.0801,0,5
-0.8176000000000001,386,0.28520000000000006,-0.769,3
5.258999999999999,323,5.605,-0.0048,5
0.012,52,0.012,0,2
0.7472,26,0.7472,0,3
2.3211999999999997,244,2.2988,0,5
0,25,0,0,5
-2.1586999999999996,362,-1.2835999999999999,0.012,2
0.012,34,0.012,0,4
0,54,0,0,1
-0.6335999999999999,67,-0.3106,0,1
-0.7403,23,-0.7403,0,2
-0.04270000000000007,179,0.16459999999999997,0.004,2
-1.0885,98,-0.7493000000000001,-0.3392,2
0.21590000000000004,21,0,0.32,1
0.2381,27,0.2381,0,4
-0.9606000000000001,89,0.15450000000000005,-0.6316,3
0.8462,129,0.8382,0,4
-0.03240000000000004,57,-0.7618,0.004,3
0.24670000000000003,71,0.1613,0,1
0,31,0,0,5
-0.22039999999999998,32,0.3694,-0.6752,1
3.1334,344,3.7976,-0.42869999999999997,5
-3.2371999999999996,588,-3.2874,-0.2008,3
0.36679999999999996,34,0.36679999999999996,0,5
0.7274,22,0.7234,0,4
0.6609,30,0.6609,0,2
-2.3588999999999998,101,-1.5598,0,1
0.6102,116,0.7625,0.008,1
0,58,0,0,2
-1.022,143,-1.0172,0,1
0.17679999999999998,53,0.17679999999999998,0,3
0.8700999999999999,351,1.4316999999999998,0.0032000000000000006,3
0.022299999999999986,210,0.32699999999999996,0.016,4
-0.5062999999999999,211,0.8952,0,1
-0.033299999999999996,114,0.3452,-0.3825,2
0.7852999999999999,180,0.7912,-0.3413,1
0.13940000000000002,113,0.2005,0,2
-0.0029000000000000137,24,0.3261,0.004,5
-0.09309999999999996,104,0.3982,0.008,2
0.313,35,0.309,0,3
0.3756,25,0.3756,0,1
0.004,21,0,0,4
2.086600000000002,1390,3.9488000000000003,-1.3446,4
0,37,0,0,1
-0.134,76,-0.14200000000000002,0.004,3
-1.1045999999999996,535,-0.4964999999999998,-0.46490000000000004,2
5.7757999999999985,665,5.189099999999999,-0.022699999999999998,4
-0.2629,43,-0.2669,0,5
-0.4747,17,0.004,0,5
0.3876,39,0.3756,0,4
-0.12950000000000006,56,-0.0007999999999999995,-0.3865,3
-0.5325,34,0.004,0,2
0.8052999999999999,201,1.1474,-0.3461000000000001,5
0.6388,20,0.6388,0,5
0.3756,23,0.3756,0,4
0.6281999999999998,296,1.6749000000000003,-0.5983,1
0.8731,55,0.14450000000000002,0.7246,3
-0.6537,32,-0.6537,0,2
-0.36400000000000005,250,0.43579999999999997,-0.8118000000000001,2
0.21259999999999984,261,-0.34049999999999997,0.3381,3
-1.5011,79,0.06559999999999999,-1.3089,3
1.5091,440,2.156,-1.2027999999999999,4
1.3845999999999998,91,1.1429,-0.3014,2
-1.3289999999999997,251,-0.7026,-0.4329,2
0.41,24,0.741,0,3
0.3774,48,0.3694,0,5
0,69,0,0,4
0.09770000000000001,20,0.0937,0.004,4
-1.5683999999999998,169,-1.1146999999999998,0.008,1
0.3716,20,0.3716,0,1
-0.773,25,0,-0.773,2
0.21939999999999976,235,0.7581999999999999,-0.5388000000000001,4
0.4867,130,0.4867,0,1
1.2131999999999998,76,1.5517999999999998,-0.3426,5
-0.6201999999999999,94,-0.6241999999999999,0,1
0.2158,21,0.2118,0,5
2.0467000000000004,104,2.3797,0,5
1.5128,59,1.5088,0,5
-0.4747,35,0.004,0,3
0.47569999999999996,43,0.47569999999999996,0,4
-1.0621,176,-1.0354,0,2
0.1328999999999999,90,-0.11930000000000002,-0.0048,2
0.8322999999999999,127,0.8331,-0.0048,4
-0.26189999999999997,90,-0.26589999999999997,0,2
0.0859,41,0.1169,0,5
-1.1489,196,0.3734,-0.4725,2
3.9859999999999993,666,3.0861,0.42799999999999994,3
0.8878999999999992,458,1.3171999999999997,-0.10030000000000006,5
-1.1395,40,-0.1895,-0.4665,1
0,58,0,0,5
-3.731399999999999,1105,-0.19360000000000005,-2.3650999999999995,1
0.6179,21,0.393,0,3
-0.6459999999999999,322,0.1181,-0.3114,1
0.6674,69,0.6674,0,3
-0.4208,118,0.10009999999999997,0.0156,2
1.3424,29,1.1106,0,5
-1.6218,77,-1.1511,0,1
2.8139000000000007,325,3.6380000000000003,-0.6672,5
2.2188999999999997,550,1.7922999999999998,0.17559999999999998,5
-4.1831000000000005,1635,2.728600000000002,-5.596100000000001,1
0.01080000000000008,130,0.9661,-0.744,5
0.3998,62,0.3882,0.0116,4
0.619,164,0.615,0,4
1.1118999999999997,696,3.1728,-1.0866,4
0.4592,53,0.3694,-0.3426,1
-0.7844,172,-0.11719999999999997,-0.6752,2
-0.025,81,-0.025,0,2
0.6136000000000001,248,-0.10669999999999993,0.49360000000000004,2
0.33529999999999993,560,1.06,0.004,2
-5.761000000000004,551,-1.0124,-3.5613,3
